transaction_id,timestamp,product_id,quantity_sold
TXN-20240608-343,2024-06-08 14:43:00,EBIKE-URBAN-2024,2
TXN-20240609-344,2024-06-09 10:35:00,EBIKE-MOUNTAIN-2024,1
TXN-20240609-345,2024-06-09 19:58:00,EBIKE-MOUNTAIN-2024,1
TXN-20240609-346,2024-06-09 10:37:00,EBIKE-MOUNTAIN-2024,3
TXN-20240609-347,2024-06-09 13:41:00,EBIKE-MOUNTAIN-2024,1
TXN-20240610-348,2024-06-10 18:45:00,EBIKE-MOUNTAIN-2024,1
TXN-20240610-349,2024-06-10 15:41:00,EBIKE-MOUNTAIN-2024,2
TXN-20240610-350,2024-06-10 19:44:00,EBIKE-MOUNTAIN-2024,2
TXN-20240611-351,2024-06-11 19:42:00,EBIKE-URBAN-2024,1
TXN-20240611-352,2024-06-11 14:19:00,EBIKE-URBAN-2024,1
TXN-20240611-353,2024-06-11 16:12:00,EBIKE-URBAN-2024,1
TXN-20240612-354,2024-06-12 10:18:00,EBIKE-MOUNTAIN-2024,1
TXN-20240612-355,2024-06-12 17:53:00,EBIKE-MOUNTAIN-2024,1
TXN-20240613-356,2024-06-13 18:08:00,EBIKE-URBAN-2024,1
TXN-20240613-357,2024-06-13 11:53:00,EBIKE-MOUNTAIN-2024,1
TXN-20240614-358,2024-06-14 11:46:00,EBIKE-URBAN-2024,1
TXN-20240614-359,2024-06-14 19:46:00,EBIKE-URBAN-2024,1
TXN-20240615-360,2024-06-15 16:14:00,EBIKE-URBAN-2024,1
TXN-20240615-361,2024-06-15 16:57:00,EBIKE-MOUNTAIN-2024,1
TXN-20240615-362,2024-06-15 18:28:00,EBIKE-URBAN-2024,1
TXN-20240615-363,2024-06-15 15:32:00,EBIKE-URBAN-2024,3
TXN-20240616-364,2024-06-16 12:51:00,EBIKE-MOUNTAIN-2024,2
TXN-20240616-365,2024-06-16 09:41:00,EBIKE-URBAN-2024,1
TXN-20240616-366,2024-06-16 10:45:00,EBIKE-MOUNTAIN-2024,2
TXN-20240616-367,2024-06-16 13:05:00,EBIKE-MOUNTAIN-2024,1
TXN-20240616-368,2024-06-16 17:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20240616-369,2024-06-16 12:52:00,EBIKE-URBAN-2024,1
TXN-20240617-370,2024-06-17 17:23:00,EBIKE-URBAN-2024,3
TXN-20240617-371,2024-06-17 14:14:00,EBIKE-URBAN-2024,3
TXN-20240617-372,2024-06-17 19:21:00,EBIKE-MOUNTAIN-2024,1
TXN-20240617-373,2024-06-17 13:58:00,EBIKE-MOUNTAIN-2024,1
TXN-20240618-374,2024-06-18 11:48:00,EBIKE-MOUNTAIN-2024,1
TXN-20240618-375,2024-06-18 09:57:00,EBIKE-URBAN-2024,1
TXN-20240618-376,2024-06-18 11:35:00,EBIKE-MOUNTAIN-2024,1
TXN-20240619-377,2024-06-19 12:19:00,EBIKE-URBAN-2024,1
TXN-20240619-378,2024-06-19 19:50:00,EBIKE-MOUNTAIN-2024,1
TXN-20240620-379,2024-06-20 16:38:00,EBIKE-URBAN-2024,1
TXN-20240620-380,2024-06-20 18:15:00,EBIKE-MOUNTAIN-2024,1
TXN-20240620-381,2024-06-20 09:39:00,EBIKE-URBAN-2024,1
TXN-20240620-382,2024-06-20 11:42:00,EBIKE-MOUNTAIN-2024,1
TXN-20240621-383,2024-06-21 17:32:00,EBIKE-MOUNTAIN-2024,1
TXN-20240621-384,2024-06-21 09:24:00,EBIKE-MOUNTAIN-2024,1
TXN-20240622-385,2024-06-22 15:23:00,EBIKE-URBAN-2024,1
TXN-20240622-386,2024-06-22 10:22:00,EBIKE-URBAN-2024,1
TXN-20240622-387,2024-06-22 10:49:00,EBIKE-URBAN-2024,2
TXN-20240622-388,2024-06-22 11:02:00,EBIKE-URBAN-2024,1
TXN-20240622-389,2024-06-22 19:11:00,EBIKE-MOUNTAIN-2024,1
TXN-20240622-390,2024-06-22 16:40:00,EBIKE-URBAN-2024,1
TXN-20240623-391,2024-06-23 09:18:00,EBIKE-URBAN-2024,2
TXN-20240623-392,2024-06-23 09:20:00,EBIKE-MOUNTAIN-2024,1
TXN-20240623-393,2024-06-23 17:30:00,EBIKE-URBAN-2024,2
TXN-20240623-394,2024-06-23 12:18:00,EBIKE-URBAN-2024,2
TXN-20240624-395,2024-06-24 19:21:00,EBIKE-URBAN-2024,2
TXN-20240625-396,2024-06-25 16:57:00,EBIKE-MOUNTAIN-2024,1
TXN-20240625-397,2024-06-25 11:31:00,EBIKE-MOUNTAIN-2024,1
TXN-20240626-398,2024-06-26 17:17:00,EBIKE-MOUNTAIN-2024,2
TXN-20240626-399,2024-06-26 10:27:00,EBIKE-MOUNTAIN-2024,2
TXN-20240626-400,2024-06-26 17:18:00,EBIKE-URBAN-2024,1
TXN-20240626-401,2024-06-26 19:18:00,EBIKE-URBAN-2024,1
TXN-20240627-402,2024-06-27 14:28:00,EBIKE-URBAN-2024,2
TXN-20240627-403,2024-06-27 14:39:00,EBIKE-MOUNTAIN-2024,1
TXN-20240628-404,2024-06-28 09:04:00,EBIKE-MOUNTAIN-2024,1
TXN-20240628-405,2024-06-28 17:51:00,EBIKE-MOUNTAIN-2024,1
TXN-20240628-406,2024-06-28 09:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20240628-407,2024-06-28 16:02:00,EBIKE-URBAN-2024,1
TXN-20240629-408,2024-06-29 18:02:00,EBIKE-MOUNTAIN-2024,1
TXN-20240629-409,2024-06-29 14:23:00,EBIKE-URBAN-2024,1
TXN-20240629-410,2024-06-29 11:33:00,EBIKE-URBAN-2024,1
TXN-20240629-411,2024-06-29 13:15:00,EBIKE-MOUNTAIN-2024,1
TXN-20240630-412,2024-06-30 11:31:00,EBIKE-URBAN-2024,3
TXN-20240630-413,2024-06-30 10:16:00,EBIKE-MOUNTAIN-2024,2
TXN-20240630-414,2024-06-30 12:39:00,EBIKE-URBAN-2024,3
TXN-20240630-415,2024-06-30 16:12:00,EBIKE-URBAN-2024,2
TXN-20240701-416,2024-07-01 16:05:00,EBIKE-MOUNTAIN-2024,3
TXN-20240702-417,2024-07-02 14:42:00,EBIKE-URBAN-2024,1
TXN-20240702-418,2024-07-02 17:18:00,EBIKE-MOUNTAIN-2024,2
TXN-20240702-419,2024-07-02 19:11:00,EBIKE-MOUNTAIN-2024,1
TXN-20240702-420,2024-07-02 10:12:00,EBIKE-MOUNTAIN-2024,1
TXN-20240703-421,2024-07-03 18:23:00,EBIKE-URBAN-2024,3
TXN-20240703-422,2024-07-03 11:39:00,EBIKE-MOUNTAIN-2024,1
TXN-20240704-423,2024-07-04 15:45:00,EBIKE-MOUNTAIN-2024,1
TXN-20240704-424,2024-07-04 15:52:00,EBIKE-URBAN-2024,1
TXN-20240704-425,2024-07-04 14:41:00,EBIKE-URBAN-2024,1
TXN-20240704-426,2024-07-04 17:22:00,EBIKE-URBAN-2024,2
TXN-20240704-427,2024-07-04 17:40:00,EBIKE-URBAN-2024,2
TXN-20240705-428,2024-07-05 09:53:00,EBIKE-URBAN-2024,1
TXN-20240705-429,2024-07-05 11:10:00,EBIKE-URBAN-2024,2
TXN-20240705-430,2024-07-05 14:33:00,EBIKE-MOUNTAIN-2024,2
TXN-20240705-431,2024-07-05 13:12:00,EBIKE-MOUNTAIN-2024,1
TXN-20240706-432,2024-07-06 11:40:00,EBIKE-URBAN-2024,1
TXN-20240706-433,2024-07-06 17:41:00,EBIKE-URBAN-2024,3
TXN-20240706-434,2024-07-06 11:10:00,EBIKE-MOUNTAIN-2024,2
TXN-20240706-435,2024-07-06 18:21:00,EBIKE-MOUNTAIN-2024,1
TXN-20240706-436,2024-07-06 09:05:00,EBIKE-URBAN-2024,1
TXN-20240707-437,2024-07-07 18:26:00,EBIKE-MOUNTAIN-2024,1
TXN-20240707-438,2024-07-07 19:34:00,EBIKE-URBAN-2024,3
TXN-20240707-439,2024-07-07 16:15:00,EBIKE-MOUNTAIN-2024,1
TXN-20240708-440,2024-07-08 13:29:00,EBIKE-URBAN-2024,1
TXN-20240708-441,2024-07-08 16:26:00,EBIKE-URBAN-2024,1
TXN-20240708-442,2024-07-08 18:09:00,EBIKE-URBAN-2024,2
TXN-20240709-443,2024-07-09 15:08:00,EBIKE-MOUNTAIN-2024,1
TXN-20240709-444,2024-07-09 10:20:00,EBIKE-URBAN-2024,1
TXN-20240709-445,2024-07-09 16:15:00,EBIKE-URBAN-2024,1
TXN-20240710-446,2024-07-10 15:55:00,EBIKE-MOUNTAIN-2024,1
TXN-20240711-447,2024-07-11 14:59:00,EBIKE-URBAN-2024,1
TXN-20240711-448,2024-07-11 11:31:00,EBIKE-MOUNTAIN-2024,1
TXN-20240711-449,2024-07-11 13:31:00,EBIKE-URBAN-2024,3
TXN-20240711-450,2024-07-11 17:29:00,EBIKE-MOUNTAIN-2024,1
TXN-20240712-451,2024-07-12 14:03:00,EBIKE-URBAN-2024,1
TXN-20240712-452,2024-07-12 19:43:00,EBIKE-URBAN-2024,1
TXN-20240712-453,2024-07-12 10:27:00,EBIKE-URBAN-2024,1
TXN-20240713-454,2024-07-13 09:25:00,EBIKE-URBAN-2024,1
TXN-20240713-455,2024-07-13 14:35:00,EBIKE-URBAN-2024,1
TXN-20240713-456,2024-07-13 16:48:00,EBIKE-URBAN-2024,2
TXN-20240713-457,2024-07-13 18:43:00,EBIKE-MOUNTAIN-2024,1
TXN-20240714-458,2024-07-14 10:25:00,EBIKE-URBAN-2024,3
TXN-20240714-459,2024-07-14 17:23:00,EBIKE-MOUNTAIN-2024,1
TXN-20240714-460,2024-07-14 17:25:00,EBIKE-URBAN-2024,1
TXN-20240714-461,2024-07-14 11:45:00,EBIKE-URBAN-2024,1
TXN-20240714-462,2024-07-14 16:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20240715-463,2024-07-15 11:25:00,EBIKE-MOUNTAIN-2024,2
TXN-20240715-464,2024-07-15 13:37:00,EBIKE-URBAN-2024,2
TXN-20240715-465,2024-07-15 17:31:00,EBIKE-MOUNTAIN-2024,1
TXN-20240716-466,2024-07-16 09:23:00,EBIKE-URBAN-2024,1
TXN-20240716-467,2024-07-16 15:37:00,EBIKE-URBAN-2024,2
TXN-20240716-468,2024-07-16 19:01:00,EBIKE-URBAN-2024,1
TXN-20240716-469,2024-07-16 19:50:00,EBIKE-MOUNTAIN-2024,1
TXN-20240717-470,2024-07-17 16:10:00,EBIKE-URBAN-2024,2
TXN-20240717-471,2024-07-17 15:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20240717-472,2024-07-17 18:44:00,EBIKE-URBAN-2024,1
TXN-20240718-473,2024-07-18 14:26:00,EBIKE-URBAN-2024,1
TXN-20240718-474,2024-07-18 15:32:00,EBIKE-MOUNTAIN-2024,3
TXN-20240718-475,2024-07-18 09:45:00,EBIKE-URBAN-2024,1
TXN-20240718-476,2024-07-18 14:42:00,EBIKE-URBAN-2024,1
TXN-20240719-477,2024-07-19 17:21:00,EBIKE-URBAN-2024,1
TXN-20240719-478,2024-07-19 19:41:00,EBIKE-MOUNTAIN-2024,1
TXN-20240719-479,2024-07-19 16:12:00,EBIKE-MOUNTAIN-2024,1
TXN-20240719-480,2024-07-19 13:14:00,EBIKE-MOUNTAIN-2024,3
TXN-20240720-481,2024-07-20 13:45:00,EBIKE-URBAN-2024,2
TXN-20240720-482,2024-07-20 14:30:00,EBIKE-URBAN-2024,3
TXN-20240720-483,2024-07-20 13:18:00,EBIKE-URBAN-2024,1
TXN-20240720-484,2024-07-20 15:57:00,EBIKE-MOUNTAIN-2024,2
TXN-20240721-485,2024-07-21 13:02:00,EBIKE-URBAN-2024,2
TXN-20240721-486,2024-07-21 14:59:00,EBIKE-URBAN-2024,1
TXN-20240721-487,2024-07-21 16:13:00,EBIKE-URBAN-2024,1
TXN-20240721-488,2024-07-21 17:44:00,EBIKE-URBAN-2024,1
TXN-20240721-489,2024-07-21 18:15:00,EBIKE-URBAN-2024,1
TXN-20240721-490,2024-07-21 17:14:00,EBIKE-MOUNTAIN-2024,1
TXN-20240722-491,2024-07-22 15:21:00,EBIKE-MOUNTAIN-2024,1
TXN-20240722-492,2024-07-22 11:00:00,EBIKE-MOUNTAIN-2024,3
TXN-20240722-493,2024-07-22 11:26:00,EBIKE-MOUNTAIN-2024,2
TXN-20240723-494,2024-07-23 13:20:00,EBIKE-URBAN-2024,1
TXN-20240723-495,2024-07-23 10:41:00,EBIKE-URBAN-2024,1
TXN-20240724-496,2024-07-24 09:58:00,EBIKE-MOUNTAIN-2024,1
TXN-20240724-497,2024-07-24 11:59:00,EBIKE-MOUNTAIN-2024,3
TXN-20240724-498,2024-07-24 15:50:00,EBIKE-URBAN-2024,3
TXN-20240725-499,2024-07-25 09:00:00,EBIKE-URBAN-2024,1
TXN-20240725-500,2024-07-25 14:18:00,EBIKE-URBAN-2024,1
TXN-20240725-501,2024-07-25 17:31:00,EBIKE-MOUNTAIN-2024,1
TXN-20240725-502,2024-07-25 17:29:00,EBIKE-URBAN-2024,2
TXN-20240725-503,2024-07-25 14:10:00,EBIKE-MOUNTAIN-2024,1
TXN-20240726-504,2024-07-26 11:00:00,EBIKE-MOUNTAIN-2024,2
TXN-20240726-505,2024-07-26 18:43:00,EBIKE-MOUNTAIN-2024,1
TXN-20240726-506,2024-07-26 19:57:00,EBIKE-URBAN-2024,1
TXN-20240727-507,2024-07-27 10:11:00,EBIKE-MOUNTAIN-2024,1
TXN-20240727-508,2024-07-27 12:00:00,EBIKE-URBAN-2024,1
TXN-20240727-509,2024-07-27 13:21:00,EBIKE-URBAN-2024,2
TXN-20240727-510,2024-07-27 09:16:00,EBIKE-MOUNTAIN-2024,1
TXN-20240728-511,2024-07-28 09:42:00,EBIKE-URBAN-2024,1
TXN-20240728-512,2024-07-28 15:43:00,EBIKE-URBAN-2024,2
TXN-20240728-513,2024-07-28 13:44:00,EBIKE-URBAN-2024,3
TXN-20240728-514,2024-07-28 13:23:00,EBIKE-MOUNTAIN-2024,1
TXN-20240728-515,2024-07-28 11:30:00,EBIKE-URBAN-2024,2
TXN-20240729-516,2024-07-29 17:58:00,EBIKE-URBAN-2024,1
TXN-20240729-517,2024-07-29 19:52:00,EBIKE-URBAN-2024,1
TXN-20240730-518,2024-07-30 18:55:00,EBIKE-MOUNTAIN-2024,1
TXN-20240730-519,2024-07-30 17:45:00,EBIKE-URBAN-2024,3
TXN-20240730-520,2024-07-30 10:03:00,EBIKE-MOUNTAIN-2024,3
TXN-20240731-521,2024-07-31 11:20:00,EBIKE-MOUNTAIN-2024,1
TXN-20240731-522,2024-07-31 19:13:00,EBIKE-MOUNTAIN-2024,1
TXN-20240731-523,2024-07-31 17:28:00,EBIKE-MOUNTAIN-2024,1
TXN-20240731-524,2024-07-31 17:26:00,EBIKE-URBAN-2024,1
TXN-20240801-525,2024-08-01 16:43:00,EBIKE-MOUNTAIN-2024,2
TXN-20240801-526,2024-08-01 15:16:00,EBIKE-MOUNTAIN-2024,2
TXN-20240801-527,2024-08-01 18:04:00,EBIKE-URBAN-2024,1
TXN-20240801-528,2024-08-01 10:34:00,EBIKE-MOUNTAIN-2024,3
TXN-20240802-529,2024-08-02 09:18:00,EBIKE-URBAN-2024,2
TXN-20240802-530,2024-08-02 19:46:00,EBIKE-MOUNTAIN-2024,1
TXN-20240802-531,2024-08-02 15:28:00,EBIKE-MOUNTAIN-2024,3
TXN-20240802-532,2024-08-02 15:05:00,EBIKE-MOUNTAIN-2024,1
TXN-20240802-533,2024-08-02 17:08:00,EBIKE-MOUNTAIN-2024,1
TXN-20240803-534,2024-08-03 11:34:00,EBIKE-URBAN-2024,1
TXN-20240803-535,2024-08-03 12:53:00,EBIKE-URBAN-2024,1
TXN-20240803-536,2024-08-03 13:29:00,EBIKE-MOUNTAIN-2024,1
TXN-20240803-537,2024-08-03 17:24:00,EBIKE-MOUNTAIN-2024,1
TXN-20240803-538,2024-08-03 14:09:00,EBIKE-URBAN-2024,3
TXN-20240804-539,2024-08-04 19:26:00,EBIKE-MOUNTAIN-2024,3
TXN-20240804-540,2024-08-04 09:15:00,EBIKE-URBAN-2024,1
TXN-20240804-541,2024-08-04 09:28:00,EBIKE-URBAN-2024,2
TXN-20240804-542,2024-08-04 09:15:00,EBIKE-MOUNTAIN-2024,1
TXN-20240805-543,2024-08-05 12:34:00,EBIKE-URBAN-2024,2
TXN-20240805-544,2024-08-05 09:08:00,EBIKE-URBAN-2024,1
TXN-20240805-545,2024-08-05 18:20:00,EBIKE-URBAN-2024,2
TXN-20240806-546,2024-08-06 11:42:00,EBIKE-URBAN-2024,1
TXN-20240806-547,2024-08-06 13:03:00,EBIKE-URBAN-2024,1
TXN-20240806-548,2024-08-06 11:40:00,EBIKE-MOUNTAIN-2024,1
TXN-20240806-549,2024-08-06 09:22:00,EBIKE-MOUNTAIN-2024,1
TXN-20240807-550,2024-08-07 17:20:00,EBIKE-MOUNTAIN-2024,1
TXN-20240807-551,2024-08-07 13:24:00,EBIKE-URBAN-2024,1
TXN-20240807-552,2024-08-07 12:54:00,EBIKE-URBAN-2024,2
TXN-20240808-553,2024-08-08 09:35:00,EBIKE-URBAN-2024,1
TXN-20240808-554,2024-08-08 17:08:00,EBIKE-URBAN-2024,1
TXN-20240808-555,2024-08-08 14:41:00,EBIKE-URBAN-2024,1
TXN-20240808-556,2024-08-08 14:05:00,EBIKE-URBAN-2024,2
TXN-20240809-557,2024-08-09 09:17:00,EBIKE-URBAN-2024,1
TXN-20240809-558,2024-08-09 09:55:00,EBIKE-URBAN-2024,2
TXN-20240809-559,2024-08-09 18:46:00,EBIKE-MOUNTAIN-2024,1
TXN-20240809-560,2024-08-09 12:55:00,EBIKE-MOUNTAIN-2024,1
TXN-20240810-561,2024-08-10 12:47:00,EBIKE-URBAN-2024,3
TXN-20240810-562,2024-08-10 16:58:00,EBIKE-URBAN-2024,1
TXN-20240810-563,2024-08-10 12:25:00,EBIKE-MOUNTAIN-2024,1
TXN-20240810-564,2024-08-10 13:24:00,EBIKE-URBAN-2024,1
TXN-20240810-565,2024-08-10 13:16:00,EBIKE-URBAN-2024,2
TXN-20240811-566,2024-08-11 16:06:00,EBIKE-MOUNTAIN-2024,2
TXN-20240811-567,2024-08-11 14:58:00,EBIKE-URBAN-2024,1
TXN-20240811-568,2024-08-11 09:36:00,EBIKE-MOUNTAIN-2024,2
TXN-20240811-569,2024-08-11 09:16:00,EBIKE-URBAN-2024,1
TXN-20240812-570,2024-08-12 12:21:00,EBIKE-URBAN-2024,1
TXN-20240812-571,2024-08-12 12:31:00,EBIKE-URBAN-2024,3
TXN-20240812-572,2024-08-12 14:16:00,EBIKE-MOUNTAIN-2024,1
TXN-20240813-573,2024-08-13 19:47:00,EBIKE-URBAN-2024,1
TXN-20240813-574,2024-08-13 14:10:00,EBIKE-URBAN-2024,1
TXN-20240814-575,2024-08-14 19:03:00,EBIKE-URBAN-2024,2
TXN-20240814-576,2024-08-14 10:52:00,EBIKE-MOUNTAIN-2024,2
TXN-20240814-577,2024-08-14 15:08:00,EBIKE-MOUNTAIN-2024,1
TXN-20240814-578,2024-08-14 11:00:00,EBIKE-URBAN-2024,1
TXN-20240815-579,2024-08-15 09:39:00,EBIKE-MOUNTAIN-2024,3
TXN-20240815-580,2024-08-15 16:42:00,EBIKE-URBAN-2024,1
TXN-20240815-581,2024-08-15 17:26:00,EBIKE-URBAN-2024,1
TXN-20240815-582,2024-08-15 13:34:00,EBIKE-MOUNTAIN-2024,1
TXN-20240815-583,2024-08-15 19:27:00,EBIKE-MOUNTAIN-2024,3
TXN-20240816-584,2024-08-16 11:15:00,EBIKE-URBAN-2024,1
TXN-20240816-585,2024-08-16 14:17:00,EBIKE-MOUNTAIN-2024,1
TXN-20240816-586,2024-08-16 15:29:00,EBIKE-URBAN-2024,3
TXN-20240816-587,2024-08-16 12:19:00,EBIKE-MOUNTAIN-2024,2
TXN-20240817-588,2024-08-17 19:54:00,EBIKE-MOUNTAIN-2024,1
TXN-20240817-589,2024-08-17 15:24:00,EBIKE-URBAN-2024,1
TXN-20240817-590,2024-08-17 19:00:00,EBIKE-MOUNTAIN-2024,1
TXN-20240817-591,2024-08-17 15:41:00,EBIKE-MOUNTAIN-2024,1
TXN-20240817-592,2024-08-17 10:57:00,EBIKE-URBAN-2024,1
TXN-20240818-593,2024-08-18 18:30:00,EBIKE-URBAN-2024,3
TXN-20240818-594,2024-08-18 19:59:00,EBIKE-URBAN-2024,1
TXN-20240818-595,2024-08-18 19:02:00,EBIKE-URBAN-2024,2
TXN-20240818-596,2024-08-18 09:13:00,EBIKE-URBAN-2024,2
TXN-20240818-597,2024-08-18 15:59:00,EBIKE-URBAN-2024,1
TXN-20240819-598,2024-08-19 12:36:00,EBIKE-MOUNTAIN-2024,1
TXN-20240819-599,2024-08-19 17:21:00,EBIKE-URBAN-2024,2
TXN-20240819-600,2024-08-19 10:32:00,EBIKE-MOUNTAIN-2024,1
TXN-20240819-601,2024-08-19 10:27:00,EBIKE-URBAN-2024,1
TXN-20240819-602,2024-08-19 18:49:00,EBIKE-MOUNTAIN-2024,1
TXN-20240820-603,2024-08-20 19:17:00,EBIKE-MOUNTAIN-2024,1
TXN-20240820-604,2024-08-20 12:22:00,EBIKE-URBAN-2024,1
TXN-20240820-605,2024-08-20 11:43:00,EBIKE-URBAN-2024,1
TXN-20240820-606,2024-08-20 18:18:00,EBIKE-MOUNTAIN-2024,2
TXN-20240821-607,2024-08-21 10:17:00,EBIKE-URBAN-2024,2
TXN-20240821-608,2024-08-21 19:09:00,EBIKE-MOUNTAIN-2024,1
TXN-20240821-609,2024-08-21 10:05:00,EBIKE-URBAN-2024,1
TXN-20240822-610,2024-08-22 11:05:00,EBIKE-URBAN-2024,1
TXN-20240822-611,2024-08-22 17:32:00,EBIKE-URBAN-2024,1
TXN-20240822-612,2024-08-22 14:35:00,EBIKE-URBAN-2024,1
TXN-20240823-613,2024-08-23 14:55:00,EBIKE-URBAN-2024,1
TXN-20240823-614,2024-08-23 15:49:00,EBIKE-URBAN-2024,3
TXN-20240823-615,2024-08-23 12:36:00,EBIKE-URBAN-2024,1
TXN-20240823-616,2024-08-23 11:08:00,EBIKE-URBAN-2024,1
TXN-20240824-617,2024-08-24 13:26:00,EBIKE-URBAN-2024,2
TXN-20240824-618,2024-08-24 14:16:00,EBIKE-MOUNTAIN-2024,2
TXN-20240824-619,2024-08-24 16:38:00,EBIKE-MOUNTAIN-2024,1
TXN-20240824-620,2024-08-24 11:19:00,EBIKE-URBAN-2024,1
TXN-20240824-621,2024-08-24 18:24:00,EBIKE-MOUNTAIN-2024,1
TXN-20240825-622,2024-08-25 14:27:00,EBIKE-MOUNTAIN-2024,2
TXN-20240825-623,2024-08-25 18:08:00,EBIKE-URBAN-2024,1
TXN-20240825-624,2024-08-25 12:30:00,EBIKE-URBAN-2024,3
TXN-20240825-625,2024-08-25 14:18:00,EBIKE-MOUNTAIN-2024,1
TXN-20240825-626,2024-08-25 18:50:00,EBIKE-URBAN-2024,1
TXN-20240826-627,2024-08-26 10:59:00,EBIKE-URBAN-2024,1
TXN-20240826-628,2024-08-26 17:11:00,EBIKE-MOUNTAIN-2024,1
TXN-20240826-629,2024-08-26 16:45:00,EBIKE-URBAN-2024,2
TXN-20240826-630,2024-08-26 10:52:00,EBIKE-MOUNTAIN-2024,2
TXN-20240827-631,2024-08-27 19:31:00,EBIKE-URBAN-2024,1
TXN-20240827-632,2024-08-27 13:42:00,EBIKE-URBAN-2024,1
TXN-20240828-633,2024-08-28 18:30:00,EBIKE-URBAN-2024,1
TXN-20240828-634,2024-08-28 15:34:00,EBIKE-URBAN-2024,3
TXN-20240829-635,2024-08-29 17:38:00,EBIKE-MOUNTAIN-2024,1
TXN-20240829-636,2024-08-29 12:42:00,EBIKE-MOUNTAIN-2024,1
TXN-20240829-637,2024-08-29 18:02:00,EBIKE-URBAN-2024,1
TXN-20240829-638,2024-08-29 19:25:00,EBIKE-MOUNTAIN-2024,1
TXN-20240830-639,2024-08-30 10:16:00,EBIKE-URBAN-2024,2
TXN-20240830-640,2024-08-30 17:37:00,EBIKE-MOUNTAIN-2024,1
TXN-20240830-641,2024-08-30 14:25:00,EBIKE-URBAN-2024,1
TXN-20240831-642,2024-08-31 17:09:00,EBIKE-URBAN-2024,1
TXN-20240831-643,2024-08-31 10:18:00,EBIKE-URBAN-2024,3
TXN-20240831-644,2024-08-31 10:53:00,EBIKE-MOUNTAIN-2024,1
TXN-20240831-645,2024-08-31 13:21:00,EBIKE-URBAN-2024,1
TXN-20240901-646,2024-09-01 16:46:00,EBIKE-MOUNTAIN-2024,1
TXN-20240901-647,2024-09-01 13:02:00,EBIKE-MOUNTAIN-2024,1
TXN-20240902-648,2024-09-02 14:41:00,EBIKE-URBAN-2024,2
TXN-20240902-649,2024-09-02 12:33:00,EBIKE-URBAN-2024,1
TXN-20240903-650,2024-09-03 12:51:00,EBIKE-URBAN-2024,1
TXN-20240904-651,2024-09-04 19:42:00,EBIKE-URBAN-2024,1
TXN-20240905-652,2024-09-05 18:27:00,EBIKE-URBAN-2024,2
TXN-20240905-653,2024-09-05 12:17:00,EBIKE-MOUNTAIN-2024,2
TXN-20240906-654,2024-09-06 10:36:00,EBIKE-URBAN-2024,2
TXN-20240906-655,2024-09-06 11:23:00,EBIKE-URBAN-2024,1
TXN-20240907-656,2024-09-07 17:40:00,EBIKE-URBAN-2024,1
TXN-20240907-657,2024-09-07 15:37:00,EBIKE-URBAN-2024,1
TXN-20240907-658,2024-09-07 16:39:00,EBIKE-URBAN-2024,1
TXN-20240908-659,2024-09-08 13:58:00,EBIKE-MOUNTAIN-2024,1
TXN-20240908-660,2024-09-08 11:20:00,EBIKE-URBAN-2024,1
TXN-20240908-661,2024-09-08 11:23:00,EBIKE-MOUNTAIN-2024,1
TXN-20240908-662,2024-09-08 15:38:00,EBIKE-URBAN-2024,1
TXN-20240908-663,2024-09-08 11:31:00,EBIKE-MOUNTAIN-2024,1
TXN-20240909-664,2024-09-09 17:10:00,EBIKE-URBAN-2024,1
TXN-20240910-665,2024-09-10 14:53:00,EBIKE-URBAN-2024,1
TXN-20240911-666,2024-09-11 11:12:00,EBIKE-MOUNTAIN-2024,3
TXN-20240911-667,2024-09-11 17:41:00,EBIKE-URBAN-2024,1
TXN-20240912-668,2024-09-12 15:45:00,EBIKE-MOUNTAIN-2024,1
TXN-20240912-669,2024-09-12 10:36:00,EBIKE-URBAN-2024,2
TXN-20240913-670,2024-09-13 17:18:00,EBIKE-URBAN-2024,1
TXN-20240913-671,2024-09-13 16:35:00,EBIKE-URBAN-2024,1
TXN-20240914-672,2024-09-14 13:49:00,EBIKE-URBAN-2024,3
TXN-20240914-673,2024-09-14 17:52:00,EBIKE-MOUNTAIN-2024,2
TXN-20240914-674,2024-09-14 16:34:00,EBIKE-URBAN-2024,1
TXN-20240914-675,2024-09-14 19:48:00,EBIKE-URBAN-2024,2
TXN-20240915-676,2024-09-15 10:28:00,EBIKE-MOUNTAIN-2024,1
TXN-20240915-677,2024-09-15 12:13:00,EBIKE-MOUNTAIN-2024,1
TXN-20240915-678,2024-09-15 14:55:00,EBIKE-MOUNTAIN-2024,1
TXN-20240915-679,2024-09-15 11:39:00,EBIKE-URBAN-2024,1
TXN-20240916-680,2024-09-16 12:51:00,EBIKE-URBAN-2024,1
TXN-20240916-681,2024-09-16 13:38:00,EBIKE-URBAN-2024,1
TXN-20240917-682,2024-09-17 13:54:00,EBIKE-URBAN-2024,3
TXN-20240917-683,2024-09-17 10:08:00,EBIKE-MOUNTAIN-2024,2
TXN-20240918-684,2024-09-18 09:17:00,EBIKE-MOUNTAIN-2024,1
TXN-20240919-685,2024-09-19 14:53:00,EBIKE-URBAN-2024,2
